trade_date,from_snapshot,to_snapshot,fund,action,ticker,company,cusip,asset_class,prev_shares,shares,expected_shares,active_shares,active_pct,flow_factor
2016-09-30,2016-09-30,2016-12-31,Duquesne Family Office,new,IWM,Ishares Tr,464287655,equity,0,991900,0,991900,,1.052687
2016-09-30,2016-09-30,2016-12-31,Duquesne Family Office,new,HAL,Halliburton Co,406216101,equity,0,1041300,0,1041300,,1.052687
2016-09-30,2016-09-30,2016-12-31,Duquesne Family Office,new,XLF,Select Sector Spdr Tr,81369Y605,equity,0,2397500,0,2397500,,1.052687
2016-09-30,2016-09-30,2016-12-31,Duquesne Family Office,new,C,Citigroup Inc,172967424,equity,0,927100,0,927100,,1.052687
2016-09-30,2016-09-30,2016-12-31,Duquesne Family Office,new,WFC,Wells Fargo &amp; Co New,949746101,equity,0,960400,0,960400,,1.052687
2016-09-30,2016-09-30,2016-12-31,Duquesne Family Office,new,XLI,Select Sector Spdr Tr,81369Y704,equity,0,827100,0,827100,,1.052687
2016-09-30,2016-09-30,2016-12-31,Duquesne Family Office,new,LYB,Lyondellbasell Industries N,N53745100,equity,0,568500,0,568500,,1.052687
2016-09-30,2016-09-30,2016-12-31,Duquesne Family Office,new,AA,Alcoa Corp,013872106,equity,0,1200800,0,1200800,,1.052687
2016-09-30,2016-09-30,2016-12-31,Duquesne Family Office,new,JPM,Jpmorgan Chase &amp; Co,46625H100,equity,0,327500,0,327500,,1.052687
2016-09-30,2016-09-30,2016-12-31,Duquesne Family Office,new,,Yahoo Inc,984332106,equity,0,483100,0,483100,,1.052687
2016-09-30,2016-09-30,2016-12-31,Duquesne Family Office,new,AZPNUSD,Aspen Technology Inc,045327103,equity,0,209900,0,209900,,1.052687
2016-09-30,2016-09-30,2016-12-31,Duquesne Family Office,new,RIG,Transocean Ltd,H8817H100,equity,0,701700,0,701700,,1.052687
2016-09-30,2016-09-30,2016-12-31,Duquesne Family Office,new,DOV,Dover Corp,260003108,equity,0,135600,0,135600,,1.052687
2016-09-30,2016-09-30,2016-12-31,Duquesne Family Office,new,CTRA,Cabot Oil &amp; Gas Corp,127097103,equity,0,429700,0,429700,,1.052687
2016-09-30,2016-09-30,2016-12-31,Duquesne Family Office,new,EMR,Emerson Elec Co,291011104,equity,0,175000,0,175000,,1.052687
